,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre,days_since_1900
8379,0,61,0.592,0.422,9,-11.549,1,0.0332,0.614,0.0015,0.158,0.536,94.597,153200,3,3,38984
8380,0,44,0.156,0.0978,5,-16.326,1,0.0371,0.976,0.893,0.0854,0.0638,179.447,703720,3,2,41273
8381,0,53,0.522,0.37,2,-8.364,1,0.0253,0.651,0.0,0.142,0.653,105.826,148533,3,13,23268
8382,0,0,0.606,0.579,11,-7.514,1,0.0483,0.902,4.54e-06,0.0912,0.852,97.17,200187,4,10,40237
8383,0,46,0.647,0.402,2,-9.14,0,0.0282,0.508,0.0,0.107,0.237,113.27,327427,4,11,37985
8384,0,60,0.298,0.436,9,-9.727,1,0.0512,0.449,0.371,0.1,0.189,78.207,357706,4,13,44496
8385,0,31,0.717,0.876,11,-6.463,0,0.132,0.00253,0.00015,0.439,0.669,144.919,256427,4,13,43621
8386,0,65,0.414,0.245,7,-17.929,1,0.0429,0.952,0.761,0.104,0.132,97.236,130743,5,13,41273
8387,1,45,0.757,0.64,9,-7.374,0,0.218,0.0565,0.0,0.0436,0.378,130.055,212325,4,16,43313
8388,1,47,0.786,0.709,10,-8.162,0,0.197,0.121,0.00343,0.3,0.659,96.0,262400,4,9,34567
8389,0,13,0.548,0.417,1,-13.465,1,0.038,0.708,0.662,0.0732,0.134,112.985,269000,3,4,41293
8390,1,60,0.833,0.639,0,-3.825,0,0.0881,0.0392,4.24e-05,0.162,0.653,146.996,164898,4,16,43943
8391,0,32,0.59,0.717,2,-5.1,1,0.0364,0.213,0.0,0.0668,0.422,160.055,178513,4,6,43411
8392,0,44,0.169,0.0974,3,-21.414,1,0.042,0.864,0.632,0.087,0.0524,170.379,473893,5,2,41273
8393,0,44,0.406,0.746,10,-7.838,1,0.0524,0.403,0.0816,0.305,0.59,93.056,441427,4,10,36159
8394,0,65,0.707,0.735,1,-5.237,1,0.0362,0.00896,4.78e-05,0.0433,0.762,129.965,158240,4,13,44517
8395,0,22,0.287,0.681,0,-9.384,0,0.0696,0.412,0.0025,0.122,0.299,134.899,344610,4,4,41363
8396,0,0,0.408,0.127,5,-17.186,1,0.0465,0.95,0.00168,0.0937,0.522,183.12,182293,3,13,41315
8397,0,29,0.269,0.944,11,-4.319,0,0.498,0.00347,0.314,0.0813,0.16,173.777,287312,4,6,42102
8398,0,62,0.685,0.226,6,-16.423,1,0.371,0.552,0.0,0.235,0.361,116.815,180904,4,13,44376
8399,0,14,0.718,0.567,11,-13.493,1,0.498,0.0577,1.25e-06,0.0989,0.702,180.121,293000,4,15,33979
8400,0,21,0.697,0.989,10,-3.118,0,0.052,0.635,0.593,0.0615,0.409,103.03,167520,4,12,40059
8401,0,30,0.701,0.724,0,-5.751,0,0.145,0.267,0.0,0.0867,0.425,132.035,237053,4,13,38716
8402,0,23,0.801,0.692,9,-7.187,0,0.0429,0.0153,0.0305,0.0874,0.252,127.992,258750,4,16,42308
8403,0,44,0.812,0.905,1,-4.742,0,0.0905,0.229,0.0,0.3,0.829,119.558,220693,4,13,40907
8404,0,37,0.501,0.633,7,-5.345,0,0.0306,0.0899,5.49e-06,0.595,0.395,138.063,199130,4,6,43467
8405,0,0,0.44,0.591,10,-7.859,1,0.0369,0.53,1.03e-05,0.171,0.373,121.398,223413,4,18,26282
8406,0,24,0.754,0.66,6,-10.44,0,0.0388,0.266,1.95e-06,0.197,0.922,132.036,64133,4,18,32262
8407,0,9,0.729,0.712,8,-8.84,1,0.0466,0.0119,0.91,0.939,0.505,127.99,346929,4,7,41874
8408,0,49,0.334,0.476,7,-8.497,1,0.0308,0.535,0.019,0.278,0.189,147.532,210933,4,18,27462
8409,0,57,0.658,0.726,0,-6.26,1,0.0486,0.00557,4.18e-05,0.273,0.354,99.994,161401,4,13,44503
8410,0,10,0.788,0.938,5,-4.521,0,0.0949,0.113,0.191,0.294,0.645,123.999,225484,4,6,42385
8411,0,35,0.694,0.48,4,-14.449,0,0.0488,0.00784,0.0378,0.405,0.816,130.409,167000,4,14,39536
8412,0,46,0.729,0.802,11,-6.363,0,0.056,0.013,0.0,0.114,0.507,126.005,144762,4,16,44293
8413,1,74,0.782,0.798,4,-5.07,0,0.0337,0.141,0.0,0.685,0.905,127.89,152182,4,13,44501
8414,0,55,0.791,0.481,4,-9.39,1,0.124,0.0649,1.47e-06,0.0247,0.926,146.032,269547,4,17,28124
8415,0,43,0.245,0.0175,0,-21.999,0,0.0371,0.98,0.0789,0.1,0.0645,86.95,585600,4,2,39476
8416,0,0,0.736,0.873,9,-5.685,1,0.0488,0.000338,0.914,0.236,0.818,120.024,340013,4,4,42837
8417,1,0,0.624,0.614,2,-4.165,1,0.0448,0.00391,0.0278,0.187,0.139,168.873,147638,4,16,43995
8418,0,0,0.382,0.508,0,-10.379,1,0.0502,0.467,0.0501,0.52,0.273,128.535,260307,4,18,26297
8419,1,41,0.735,0.482,8,-6.811,0,0.164,0.424,0.000541,0.0926,0.665,86.955,237517,4,16,43563
8420,0,57,0.523,0.834,6,-3.561,1,0.0281,0.254,0.0,0.393,0.445,92.99,187587,4,3,41686
8421,1,44,0.757,0.958,7,-4.314,1,0.102,0.0532,0.191,0.119,0.424,127.953,246562,4,6,42245
8422,0,31,0.49,0.953,6,-3.636,0,0.0548,0.000387,0.0974,0.139,0.0747,150.017,172685,4,4,44293
8423,0,0,0.693,0.491,11,-7.262,0,0.0864,0.668,0.0,0.252,0.461,81.327,122347,4,18,40131
8424,0,0,0.63,0.357,5,-9.392,0,0.026,0.0999,0.0,0.128,0.683,104.965,245200,4,5,28493
8425,0,30,0.369,0.691,7,-14.379,1,0.0416,0.000412,0.789,0.108,0.565,117.936,72353,4,14,29585
8426,0,0,0.589,0.196,8,-17.281,0,0.0454,0.979,0.0103,0.221,0.362,114.616,192160,4,1,40574
8427,0,22,0.42,0.873,0,-2.963,1,0.0685,0.0408,2.17e-06,0.568,0.728,72.858,213760,4,20,38716
8428,1,32,0.515,0.895,10,-4.814,0,0.411,0.164,0.0,0.161,0.333,85.464,240150,4,9,43978
8429,0,0,0.518,0.941,7,-1.904,1,0.0626,0.0348,0.000221,0.0425,0.789,143.988,178453,4,13,38953
8430,0,0,0.51,0.236,2,-16.021,1,0.034,0.739,0.0,0.182,0.637,87.814,122999,4,10,39812
8431,0,21,0.666,0.241,9,-12.941,0,0.0376,0.977,0.983,0.152,0.316,95.728,158987,3,18,39081
8432,0,0,0.621,0.349,10,-12.394,0,0.0249,0.723,0.0332,0.0921,0.158,103.133,217275,3,13,43579
8433,1,54,0.547,0.639,2,-6.958,1,0.117,0.0137,0.0,0.305,0.399,90.098,161947,4,18,43404
8434,1,30,0.348,0.981,9,-4.137,1,0.066,0.00726,0.039,0.0541,0.553,150.233,170747,4,14,43908
8435,0,0,0.83,0.816,9,-4.8,1,0.0734,0.112,0.46,0.0723,0.507,128.007,230625,4,6,43047
8436,0,33,0.598,0.683,6,-6.619,0,0.0533,0.0656,7.62e-05,0.0843,0.12,126.996,250587,4,6,44188
8437,1,64,0.941,0.463,8,-5.993,1,0.113,0.0247,5.53e-05,0.192,0.312,127.003,187898,4,16,43978
8438,0,42,0.778,0.933,9,-5.719,1,0.214,0.00195,0.807,0.602,0.535,124.993,361070,4,6,42858
8439,0,48,0.811,0.575,7,-8.348,1,0.185,0.252,1.8e-06,0.0865,0.804,139.899,224360,4,17,36524
8440,0,15,0.702,0.974,0,-3.217,1,0.325,0.0169,0.00431,0.201,0.342,126.014,169006,4,13,42840
8441,1,79,0.758,0.712,7,-3.781,1,0.112,0.0185,0.0,0.0677,0.795,149.998,193387,4,9,39446
8442,0,45,0.578,0.817,8,-4.747,1,0.241,0.0118,0.0,0.105,0.455,159.82,154945,4,14,43949
8443,0,90,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,4,13,43810
8444,1,44,0.496,0.56,9,-7.702,1,0.418,0.0955,0.0,0.15,0.441,86.104,284099,1,16,43082
8445,1,44,0.558,0.857,6,-7.423,1,0.364,0.0509,0.0,0.0816,0.54,88.131,273973,4,9,34698
8446,0,3,0.416,0.994,4,-4.088,0,0.159,0.0104,0.0,0.306,0.197,100.327,148467,4,14,30588
8447,0,33,0.615,0.136,4,-17.272,0,0.0522,0.982,0.799,0.107,0.448,145.884,381467,4,10,20088
8448,0,25,0.491,0.684,11,-2.545,0,0.31,0.0812,0.0551,0.362,0.136,172.073,203161,4,7,42585
8449,0,49,0.643,0.105,7,-18.613,1,0.0328,0.935,0.00849,0.109,0.231,122.085,212547,3,13,44426
8450,0,0,0.646,0.751,8,-4.876,1,0.032,0.0193,7.85e-05,0.113,0.447,87.979,231800,4,4,37636
8451,0,65,0.697,0.84,9,-4.602,0,0.054,0.106,0.0,0.748,0.452,128.034,211413,4,12,42872
8452,0,61,0.525,0.472,5,-8.018,1,0.0255,0.156,4.39e-06,0.29,0.116,138.39,351400,4,13,37474
8453,0,6,0.222,0.114,5,-13.81,1,0.0385,0.911,0.000741,0.196,0.146,82.789,205213,4,13,39743
8454,0,36,0.615,0.969,5,-6.122,0,0.0888,0.09,0.0,0.216,0.638,109.951,169307,4,5,38525
8455,0,0,0.692,0.651,0,-7.466,1,0.0296,0.203,0.0,0.114,0.966,126.815,165920,4,13,40425
8456,1,0,0.472,0.947,5,-2.96,0,0.322,0.378,0.000106,0.38,0.655,172.411,221627,4,9,35794
8457,0,40,0.366,0.989,5,-6.916,1,0.0658,0.0184,0.972,0.413,0.423,137.98,186527,4,4,44223
8458,0,9,0.525,0.886,8,-3.66,1,0.267,0.186,1.52e-06,0.38,0.212,149.968,219623,4,13,42277
8459,0,54,0.565,0.467,6,-10.078,1,0.0303,0.165,0.284,0.0808,0.426,120.17,250413,4,18,39525
8460,0,53,0.663,0.792,0,-5.476,1,0.0311,0.517,0.000139,0.111,0.847,103.009,222613,4,5,39081
8461,0,44,0.601,0.428,11,-8.407,1,0.0288,0.538,0.026,0.0856,0.327,77.998,231880,4,13,44335
8462,0,78,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,293960,4,12,37575
8463,0,0,0.378,0.927,0,-4.042,1,0.0446,0.022,0.0,0.563,0.331,123.796,247742,4,7,42865
8464,1,0,0.344,0.969,2,-9.498,1,0.113,7.34e-06,0.000123,0.131,0.162,79.759,140187,4,14,35794
8465,0,69,0.756,0.738,5,-5.544,1,0.0295,0.149,7.77e-06,0.307,0.665,122.035,200164,4,7,44503
8466,1,56,0.541,0.91,0,-5.114,1,0.0529,4.33e-06,0.597,0.79,0.397,125.076,292587,3,12,33793
8467,0,62,0.701,0.788,2,-5.611,1,0.0425,0.148,0.625,0.0977,0.795,142.584,462267,4,4,39151
8468,1,64,0.794,0.627,11,-9.431,1,0.36,0.233,0.0,0.35,0.518,87.554,251467,4,9,34280
8469,0,0,0.367,0.197,0,-14.172,1,0.116,0.923,0.00126,0.697,0.26,57.311,201333,4,10,32507
8470,0,35,0.485,0.908,0,-3.416,0,0.109,0.0585,0.0,0.0778,0.412,149.865,212057,4,6,41930
8471,0,0,0.486,0.713,2,-3.949,0,0.0524,0.0853,0.0,0.0839,0.297,121.028,226720,4,13,42368
8472,1,32,0.652,0.607,11,-6.749,1,0.336,0.00227,0.0,0.88,0.324,73.369,232560,1,16,41784
8473,0,40,0.292,0.451,0,-10.703,1,0.0294,0.0564,0.0,0.0766,0.304,143.318,233667,4,1,33968
8474,0,54,0.701,0.316,7,-14.723,1,0.0843,0.496,0.0,0.121,0.889,136.73,284910,4,18,25567
8475,0,52,0.566,0.61,2,-11.228,1,0.0388,0.165,0.006,0.215,0.406,114.904,237533,4,18,40043
8476,0,41,0.642,0.628,0,-8.47,1,0.0325,0.025,0.822,0.099,0.174,130.018,211107,4,5,44438
8477,1,16,0.813,0.715,4,-10.167,0,0.324,0.0242,0.0,0.169,0.852,188.27,305600,4,16,38351
8478,0,52,0.745,0.593,5,-12.33,1,0.0439,0.0523,0.0,0.582,0.888,132.897,314800,4,5,28531
8479,0,36,0.49,0.41,1,-9.77,1,0.0671,0.715,0.00184,0.2,0.68,138.873,388027,4,10,37255
8480,1,0,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,201788,4,13,43473
8481,0,4,0.607,0.654,10,-7.356,1,0.0554,0.795,0.00171,0.148,0.858,103.059,186400,4,19,40993
8482,0,46,0.271,0.231,0,-20.612,1,0.0516,0.407,0.894,0.0381,0.216,142.659,933293,3,2,38608
8483,0,0,0.939,0.547,5,-6.103,1,0.0631,0.0238,0.576,0.132,0.614,115.545,266307,4,4,37985
8484,0,0,0.586,0.952,11,-4.111,0,0.0631,0.0325,0.0256,0.0932,0.486,139.996,277714,4,7,41902
8485,1,0,0.634,0.734,8,-7.014,0,0.414,0.156,0.0,0.45,0.58,86.066,262507,4,16,34014
8486,1,0,0.746,0.922,10,-5.014,1,0.236,0.246,0.0,0.515,0.638,86.961,263373,4,9,40345
8487,0,36,0.616,0.64,7,-9.587,0,0.0425,0.0144,3.02e-05,0.0749,0.39,179.978,308053,4,13,40542
8488,1,52,0.839,0.525,9,-7.446,0,0.35,0.211,0.000153,0.0701,0.541,149.863,260497,4,16,43269
8489,0,0,0.705,0.729,1,-4.571,0,0.0767,0.292,0.0,0.0505,0.964,158.05,206600,4,13,38467
8490,0,68,0.851,0.701,9,-3.649,1,0.0396,0.311,0.000211,0.163,0.527,98.039,173827,4,13,43754
8491,0,76,0.592,0.416,1,-9.794,1,0.0246,0.882,0.000586,0.112,0.417,96.002,210080,4,8,41336
8492,1,35,0.793,0.828,11,-4.524,0,0.257,0.0146,0.0,0.681,0.86,91.081,209378,4,20,41427
8493,0,21,0.517,0.826,1,-3.849,1,0.0299,0.0227,0.0,0.0333,0.69,142.151,198453,4,3,39081
8494,0,56,0.556,0.486,2,-7.139,1,0.0329,0.0371,1.45e-06,0.164,0.243,119.955,236533,4,14,39946
8495,0,3,0.449,0.561,5,-7.214,0,0.0472,0.878,0.487,0.261,0.876,149.673,165093,4,10,44069
8496,0,37,0.656,0.922,4,-3.139,1,0.169,0.025,0.0,0.102,0.495,125.98,206864,4,13,41638
8497,0,0,0.835,0.661,7,-6.502,0,0.333,0.0208,0.0,0.449,0.753,76.723,213200,4,17,38351
8498,1,62,0.739,0.589,10,-6.972,0,0.396,0.0469,0.0,0.152,0.367,142.035,130000,4,9,43978
8499,0,50,0.662,0.599,10,-8.411,0,0.0371,0.162,0.0539,0.0874,0.208,100.987,201000,4,13,43985
8500,0,55,0.151,0.0857,7,-25.567,1,0.0521,0.984,0.0636,0.0899,0.0621,78.785,218107,4,2,44321
8501,0,15,0.429,0.797,2,-7.108,0,0.14,0.0638,0.0489,0.0806,0.307,101.328,309286,3,6,41984
8502,0,80,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227,4,11,43487
8503,0,27,0.532,0.842,5,-5.007,0,0.0256,0.00317,0.172,0.0986,0.548,99.989,249800,4,1,41273
8504,0,0,0.777,0.371,9,-12.208,0,0.0602,0.015,1.57e-05,0.158,0.824,133.598,226040,4,18,39081
8505,1,39,0.713,0.66,10,-5.969,1,0.087,0.0887,0.0,0.213,0.674,74.383,167517,4,16,43996
8506,1,70,0.733,0.567,0,-6.718,1,0.319,0.0129,0.0,0.382,0.319,75.491,238816,4,16,43901
8507,0,78,0.509,0.671,1,-5.709,1,0.0678,0.304,0.0,0.0452,0.55,118.413,227480,5,17,42284
8508,0,0,0.458,0.478,9,-13.733,0,0.0719,0.253,0.00289,0.238,0.483,118.338,427853,4,10,38716
8509,1,0,0.486,0.616,0,-6.9,1,0.277,0.0149,0.0,0.356,0.601,132.151,232368,4,13,42277
8510,0,61,0.57,0.475,7,-7.545,1,0.0392,0.896,0.0,0.303,0.622,121.817,255454,4,17,44543
8511,0,46,0.562,0.187,9,-18.183,0,0.0442,0.676,0.00186,0.132,0.0913,75.965,147533,4,18,42816
8512,0,23,0.81,0.831,8,-6.742,1,0.052,0.102,0.000246,0.0869,0.256,119.965,200387,4,7,42284
8513,1,65,0.752,0.489,1,-5.233,1,0.137,0.11,3.57e-06,0.202,0.373,108.005,300973,4,9,42077
8514,0,48,0.46,0.633,5,-7.153,0,0.0404,0.613,0.0,0.274,0.515,106.331,503787,3,10,24257
8515,1,44,0.693,0.591,0,-6.964,1,0.429,0.0154,0.0,0.0778,0.497,204.194,188373,4,16,43901
8516,1,62,0.733,0.578,0,-5.245,0,0.0417,0.0859,1.19e-06,0.403,0.447,142.028,222318,4,16,42627
8517,0,1,0.469,0.579,7,-8.459,1,0.035,0.732,0.255,0.533,0.679,146.718,491600,4,10,37985
8518,1,49,0.719,0.748,6,-7.349,0,0.213,0.477,0.0,0.0895,0.696,77.541,167145,4,9,43768
8519,0,3,0.426,0.926,3,-7.351,1,0.048,0.641,0.293,0.134,0.946,140.125,93827,4,10,44069
8520,1,62,0.885,0.466,1,-6.128,1,0.282,0.0396,0.0,0.127,0.272,75.014,126225,4,16,44300
8521,0,16,0.41,0.0354,2,-31.613,0,0.0479,0.903,0.0179,0.112,0.183,78.692,211787,1,2,43131
8522,1,64,0.675,0.607,11,-3.538,1,0.162,0.0302,8.97e-06,0.339,0.56,177.928,335613,4,16,37255
8523,0,7,0.479,0.156,5,-14.911,1,0.0471,0.859,0.449,0.686,0.291,93.243,400640,3,10,42151
8524,0,0,0.833,0.663,9,-7.859,0,0.058,0.273,0.016,0.0327,0.859,141.551,179067,4,18,29859
8525,0,29,0.476,0.975,10,-5.183,0,0.275,0.00082,0.805,0.0616,0.388,100.065,199200,4,12,42900
8526,0,27,0.396,0.405,3,-9.873,1,0.0478,0.836,0.0,0.116,0.324,76.118,260440,4,13,36495
8527,1,75,0.691,0.64,0,-6.441,1,0.369,0.511,0.0,0.409,0.163,138.672,202040,4,9,43649
8528,0,0,0.668,0.85,7,-5.258,1,0.161,0.37,0.0,0.375,0.357,81.948,263253,4,13,39446
8529,0,47,0.65,0.969,0,-2.676,1,0.11,0.0264,0.0,0.327,0.686,134.016,198438,4,5,43166
8530,0,61,0.479,0.725,2,-4.671,1,0.0335,0.026,0.000129,0.209,0.43,101.938,215493,4,3,41791
8531,0,36,0.806,0.489,0,-12.898,1,0.104,0.0544,2.88e-05,0.0696,0.899,123.754,162160,4,20,33912
8532,0,3,0.801,0.76,10,-9.405,0,0.0701,0.00228,0.876,0.0882,0.481,127.999,331875,4,13,39510
8533,0,1,0.6,0.458,5,-8.823,0,0.0358,0.822,0.0226,0.0861,0.362,137.382,407600,4,10,40907
8534,0,35,0.72,0.241,1,-11.265,1,0.19,0.173,0.418,0.078,0.444,85.029,329254,4,10,41273
8535,1,0,0.816,0.508,11,-7.471,0,0.143,0.0289,0.000516,0.112,0.507,72.99,210200,4,9,42900
8536,0,4,0.528,0.476,7,-7.601,1,0.0503,0.155,0.00654,0.131,0.516,96.647,162467,4,18,37255
8537,0,35,0.622,0.708,0,-9.496,1,0.036,0.773,0.0018,0.316,0.776,89.85,522960,4,19,35722
8538,0,0,0.432,0.439,7,-14.869,1,0.0449,0.451,0.47,0.164,0.304,94.38,425627,4,10,38716
8539,0,0,0.278,0.456,4,-8.907,0,0.0337,0.616,0.0,0.246,0.701,75.57,152555,4,0,41350
8540,0,6,0.452,0.989,2,-3.892,1,0.0611,0.000507,0.193,0.32,0.067,132.035,198196,4,4,44055
8541,0,0,0.693,0.516,8,-6.446,1,0.0413,0.297,0.000127,0.0604,0.494,94.02,220853,4,13,38716
8542,0,63,0.236,0.578,7,-5.477,1,0.0404,0.327,0.00015,0.206,0.227,75.367,279373,4,13,43145
8543,0,0,0.621,0.54,7,-12.475,0,0.0579,0.796,0.00474,0.0534,0.793,109.855,342838,4,10,40426
8544,0,0,0.592,0.188,1,-17.243,1,0.0377,0.82,0.0,0.132,0.378,172.683,276689,4,13,31445
8545,0,71,0.719,0.604,0,-7.395,1,0.0281,0.105,0.0,0.107,0.565,99.993,238800,4,13,44439
8546,0,33,0.89,0.286,8,-8.768,1,0.145,0.559,0.559,0.284,0.353,103.026,156641,4,16,42347
8547,0,45,0.652,0.741,2,-12.071,1,0.0342,0.0611,0.000177,0.0708,0.429,102.084,237627,4,18,31500
8548,1,68,0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,299333,4,9,39446
8549,1,0,0.521,0.271,6,-12.782,0,0.168,0.746,0.0,0.096,0.154,92.239,226957,4,7,42209
8550,0,0,0.791,0.176,4,-22.121,1,0.0367,0.41,2.01e-05,0.108,0.618,99.579,337733,4,8,32173
8551,0,57,0.795,0.764,11,-7.463,0,0.04,0.411,0.0105,0.0912,0.156,124.027,232632,4,10,44475
8552,0,0,0.504,0.849,1,-3.327,0,0.0626,0.0436,0.0,0.203,0.193,127.966,221250,4,7,41743
8553,0,54,0.403,0.75,11,-4.781,1,0.0419,0.0157,0.0,0.117,0.187,145.204,258000,4,6,44279
8554,0,0,0.738,0.313,4,-11.387,0,0.404,0.0831,0.0,0.151,0.586,145.862,192600,4,17,37842
8555,0,38,0.558,0.916,10,-5.226,1,0.0431,0.519,0.627,0.281,0.374,127.003,387787,4,7,39446
8556,1,66,0.617,0.791,7,-4.292,1,0.0519,0.0563,0.0,0.233,0.653,150.061,200137,4,9,43530
8557,0,59,0.865,0.652,5,-9.046,1,0.143,0.566,0.000919,0.0833,0.829,90.081,169533,4,20,26297
8558,0,51,0.522,0.811,1,-2.761,1,0.0304,0.00144,0.0181,0.682,0.198,89.087,223267,4,12,37255
8559,0,0,0.353,0.113,8,-18.752,1,0.0399,0.888,4.77e-05,0.121,0.169,128.304,214000,4,13,32795
8560,0,60,0.331,0.427,3,-7.431,1,0.0302,0.498,0.0,0.108,0.141,157.938,255173,3,18,42641
8561,0,52,0.212,0.119,1,-20.511,1,0.0366,0.976,0.907,0.087,0.0396,84.346,1252322,3,2,41147
8562,0,49,0.635,0.959,4,-1.568,0,0.134,0.0419,1.41e-06,0.301,0.85,104.694,194000,4,13,42179
8563,0,72,0.693,0.913,0,-3.035,1,0.0298,0.0542,6.87e-05,0.231,0.795,123.989,204933,4,4,43974
8564,0,0,0.8,0.894,7,-3.848,1,0.0529,2.19e-05,0.181,0.111,0.306,128.011,354010,4,13,40677
8565,0,0,0.466,0.709,1,-4.332,1,0.0658,0.0576,0.0,0.096,0.69,147.845,243667,4,18,35330
8566,0,0,0.537,0.666,2,-8.252,1,0.0488,0.473,0.00189,0.265,0.406,119.972,748040,4,13,41224
8567,0,0,0.464,0.913,7,-4.215,1,0.18,0.141,0.0,0.173,0.667,164.092,250670,4,13,40845
8568,0,0,0.644,0.519,10,-8.895,1,0.0373,0.275,0.0192,0.0793,0.453,117.739,366200,4,11,27758
8569,0,0,0.517,0.5,9,-17.55,1,0.0745,0.0811,0.00724,0.207,0.277,117.34,740628,4,13,31289
8570,0,37,0.709,0.37,1,-13.456,1,0.136,0.0102,0.00794,0.0746,0.671,100.089,308640,4,18,38951
8571,1,61,0.796,0.68,10,-4.853,0,0.353,0.0886,0.0,0.268,0.565,164.932,190466,4,16,43361
8572,0,33,0.591,0.759,5,-3.785,0,0.0404,0.0484,1.23e-06,0.108,0.235,130.043,203077,4,4,43663
8573,1,61,0.833,0.886,1,-4.722,0,0.0607,0.256,0.0,0.082,0.698,94.018,189467,4,11,44118
8574,0,35,0.549,0.389,7,-13.314,0,0.049,0.0774,0.00172,0.127,0.398,129.431,166373,4,18,38619
8575,0,46,0.505,0.795,10,-5.976,0,0.046,0.129,0.00438,0.139,0.219,115.876,136000,4,6,44566
8576,0,0,0.538,0.521,7,-7.332,1,0.0334,0.383,6.77e-05,0.188,0.621,147.13,200120,4,13,30062
8577,0,63,0.711,0.857,1,-5.153,1,0.0466,0.000616,0.00328,0.0689,0.542,127.963,140184,4,4,44461
8578,0,35,0.616,0.996,1,-7.258,1,0.0571,0.00186,0.373,0.286,0.156,150.013,249597,4,21,43694
8579,0,0,0.505,0.51,5,-9.606,0,0.0394,0.708,0.0165,0.103,0.532,124.566,332027,4,10,37985
8580,0,75,0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,318027,4,18,25509
8581,0,6,0.32,0.957,11,-6.333,0,0.178,0.0838,0.0038,0.145,0.711,205.223,122347,4,18,39088
8582,0,67,0.372,0.355,8,-8.436,0,0.03,0.754,0.0,0.167,0.142,126.705,237427,4,20,43838
8583,0,23,0.5,0.677,6,-4.819,1,0.0324,0.141,0.0,0.099,0.493,137.785,196413,4,3,41469
8584,0,78,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,206267,4,18,28124
8585,0,39,0.495,0.751,2,-7.334,1,0.0554,0.000728,0.0342,0.591,0.725,107.073,245520,4,18,25418
8586,0,56,0.381,0.712,5,-6.9,1,0.0355,0.000408,0.589,0.183,0.0378,127.967,255103,4,13,42970
8587,1,0,0.642,0.523,1,-7.999,0,0.36,0.0312,1.97e-06,0.0568,0.394,76.326,152253,4,9,41934
8588,0,0,0.726,0.526,9,-8.198,1,0.0299,0.27,0.0,0.45,0.687,128.766,240333,4,1,31673
8589,0,0,0.379,0.746,7,-10.057,1,0.0401,0.0238,0.000144,0.0627,0.702,158.711,270067,4,3,39446
8590,0,0,0.541,0.854,2,-6.196,1,0.155,0.0254,0.000125,0.651,0.454,86.044,205200,4,13,39774
8591,0,0,0.481,0.818,7,-2.684,1,0.0833,0.126,0.0,0.4,0.633,79.842,197600,4,13,40622
8592,0,55,0.536,0.907,9,-10.249,1,0.0559,0.364,5.22e-06,0.103,0.893,177.352,221707,4,18,31046
8593,0,1,0.571,0.609,5,-11.915,1,0.0458,0.794,0.761,0.313,0.936,143.459,207173,4,11,23741
8594,0,15,0.685,0.877,10,-4.13,0,0.0673,0.0317,0.671,0.297,0.372,125.083,151998,4,6,42562
8595,1,0,0.637,0.834,3,-4.686,0,0.323,0.614,0.0,0.317,0.715,87.312,193733,4,9,37985
8596,0,0,0.327,0.878,2,-7.595,1,0.122,0.225,0.0,0.46,0.516,173.587,508560,4,18,28124
8597,0,37,0.504,0.396,0,-8.881,1,0.041,0.726,1.92e-05,0.0602,0.237,99.999,393453,4,11,39812
8598,0,66,0.538,0.953,9,-5.611,0,0.056,0.0234,0.00126,0.113,0.74,100.033,181049,4,18,41524
8599,0,0,0.619,0.948,1,-4.406,0,0.0394,0.00785,0.0,0.109,0.829,128.988,230040,4,4,39300
8600,0,27,0.68,0.833,6,-5.946,0,0.133,0.0505,0.0,0.121,0.412,154.965,168086,4,14,44166
8601,0,48,0.191,0.0946,10,-25.59,1,0.0365,0.99,0.933,0.101,0.348,110.502,100347,4,2,39390
8602,1,0,0.402,0.902,5,-4.115,1,0.0469,7.32e-05,0.00465,0.261,0.569,136.883,174453,4,18,40611
8603,0,0,0.626,0.717,8,-5.751,0,0.0375,0.017,0.0,0.261,0.56,105.039,247427,4,13,42676
8604,1,69,0.71,0.699,7,-4.664,0,0.1,0.327,4.64e-06,0.0975,0.484,125.051,179868,4,9,43810
8605,0,38,0.788,0.718,4,-3.608,0,0.244,0.201,0.0812,0.102,0.167,110.001,215455,4,7,44426
8606,0,39,0.632,0.769,1,-5.669,1,0.23,0.00663,0.0,0.161,0.811,169.926,156419,4,14,43999
8607,0,14,0.573,0.885,4,-11.587,0,0.0465,0.000677,0.181,0.141,0.793,120.034,272973,4,10,41423
8608,0,0,0.444,0.81,9,-9.063,1,0.0727,0.00539,0.016,0.0921,0.719,170.01,340000,4,13,34698
8609,0,63,0.554,0.927,7,-3.641,1,0.0378,0.044,3.32e-06,0.0876,0.81,138.0,188613,4,18,38102
